player,team,team_country,position,age,birth_year,club,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,own_goals,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,goals_per90_calc,assists_per90_calc,shots_per90_calc,shots_on_target_per90_calc,interceptions_per90_calc,tackles_won_per90_calc,fouls_per90_calc,crosses_per90_calc,goal_contribution_per90,primary_position
Gustaf Nilsson,Sweden,Sweden,FW,29,1997,Club Brugge,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,2.0,0.6,0.0,0,1,2.0,3,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,FW
Herman Johansson,Sweden,Sweden,MF,28,1997,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
Hjalmar Ekdal,Sweden,Sweden,DF,27,1998,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
Isak Hien,Sweden,Sweden,DF,27,1999,Atalanta,3,3,216.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,60.0,72.0,2,0,0.0,0,1.33,6.0,6.0,0.0,0.0,1.87,0.0,3.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41666666666666663,1.25,1.25,0.0,0.0,DF
Jacob Widell Zetterström,Sweden,Sweden,GK,27,1998,Derby County,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,50.0,90.0,2,0,0.0,2,0.5,1.0,4.0,-3.0,-1.5,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,180.0,4.0,2.0,15.0,11.0,73.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
Jesper Karlström,Sweden,Sweden,MF,30,1995,Udinese,2,2,138.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65,0.0,0.0,0.0,69.0,38.3,69.0,0,0,0.0,2,1.5,4.0,5.0,-1.0,-0.65,0.16,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6521739130434783,0.0,0.6521739130434783,1.9565217391304348,1.9565217391304348,0.0,0.0,MF
Ken Sema,Sweden,Sweden,"FW,MF",32,1993,Unknown Club,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.63,0.0,0.0,0.0,16.0,4.4,0.0,0,1,16.0,3,1.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625,0.0,0.0,5.625,0.0,0.0,0.0,MF
Kristoffer Nordfeldt,Sweden,Sweden,GK,36,1989,AIK Stockholm,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,50.0,90.0,2,0,0.0,2,1.5,6.0,6.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,180.0,6.0,3.0,9.0,3.0,33.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
Lucas Bergvall,Sweden,Sweden,MF,20,2006,Tottenham,4,1,181.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,2.0,0.0,0.0,0.99,0.0,0.0,0.0,45.0,50.3,65.0,0,3,39.0,0,1.0,4.0,4.0,0.0,0.0,1.51,0.0,7.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49723756906077343,0.9944751381215469,0.0,0.9944751381215469,0.9944751381215469,3.480662983425414,1.4917127071823204,0.49723756906077343,MF
Mattias Svanberg,Sweden,Sweden,MF,27,1999,Wolfsburg,2,0,16.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.63,0.0,5.63,5.63,5.63,3.0,2.0,66.7,16.88,11.25,0.33,0.5,8.0,4.4,0.0,0,2,8.0,2,1.5,1.0,0.0,1.0,5.63,6.67,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625,0.0,16.875,11.25,5.625,5.625,0.0,0.0,5.625,MF
Taha Ali,Sweden,Sweden,"FW,MF",27,1998,Malmö,2,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.3,0.0,0,2,19.0,2,0.0,0.0,2.0,-2.0,-4.86,-4.59,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4324324324324325,0.0,MF
Victor Lindelöf,Sweden,Sweden,"DF,MF",31,1994,Aston Villa,4,4,356.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.51,0.0,0.0,0.0,89.0,98.9,89.0,3,0,0.0,0,1.0,7.0,10.0,-3.0,-0.76,-0.76,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5056179775280899,0.0,1.0112359550561798,0.25280898876404495,0.7584269662921348,0.0,0.0,DF
Viktor Gyökeres,Sweden,Sweden,FW,28,1998,Arsenal,4,4,360.0,4.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.25,0.5,0.75,0.25,0.75,12.0,6.0,50.0,3.0,1.5,0.08,0.17,90.0,100.0,90.0,4,0,0.0,0,1.0,7.0,10.0,-3.0,-0.75,0.0,0.0,4.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,3.0,1.5,0.0,0.25,1.0,0.25,0.75,FW
Viktor Johansson,Sweden,Sweden,GK,27,1998,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
Yasin Ayari,Sweden,Sweden,MF,22,2003,Brighton,4,4,339.0,3.8,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.53,0.0,0.53,0.53,0.53,7.0,3.0,42.9,1.86,0.8,0.29,0.67,85.0,94.2,85.0,2,0,0.0,0,1.0,7.0,9.0,-2.0,-0.53,3.75,0.0,4.0,8.0,0.0,19.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5309734513274336,0.0,1.8584070796460177,0.7964601769911505,0.7964601769911505,1.0619469026548671,1.0619469026548671,5.04424778761062,0.5309734513274336,MF
Ardon Jashari,Switzerland,Switzerland,MF,23,2002,Milan,3,1,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.5,0.0,0.0,0.0,24.0,12.0,45.0,0,2,14.0,3,0.67,0.0,3.0,-3.0,-3.75,-4.94,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5,1.25,0.0,MF
Aurèle Amenda,Switzerland,Switzerland,DF,22,2003,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
Breel Embolo,Switzerland,Switzerland,FW,29,1997,Rennes,6,6,501.0,5.6,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,0.36,0.36,0.72,0.18,0.54,10.0,5.0,50.0,1.8,0.9,0.1,0.2,84.0,83.5,84.0,1,0,0.0,0,1.83,8.0,3.0,5.0,0.9,1.81,1.0,9.0,11.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35928143712574845,0.35928143712574845,1.7964071856287425,0.8982035928143712,0.35928143712574845,0.0,1.6167664670658681,0.17964071856287422,0.7185628742514969,FW
Cedric Itten,Switzerland,Switzerland,"FW,MF",29,1996,Düsseldorf,3,0,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0,3,14.0,3,2.33,2.0,1.0,1.0,2.14,1.66,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.571428571428571,2.142857142857143,0.0,MF
Christian Fassnacht,Switzerland,Switzerland,"FW,MF",32,1993,Young Boys,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0,1,6.0,5,3.0,0.0,0.0,0.0,0.0,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,MF
Dan Ndoye,Switzerland,Switzerland,"MF,FW",25,2000,Nottingham,6,5,406.0,4.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.44,0.0,0.44,0.44,0.44,16.0,8.0,50.0,3.55,1.77,0.13,0.25,68.0,67.7,79.0,0,1,11.0,0,1.83,4.0,1.0,3.0,0.67,0.2,0.0,5.0,16.0,4.0,11.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4433497536945813,0.0,3.5467980295566504,1.7733990147783252,0.8866995073891626,1.1083743842364533,1.1083743842364533,2.438423645320197,0.4433497536945813,MF
Denis Zakaria,Switzerland,Switzerland,DF,29,1996,Monaco,4,4,357.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,40.0,1.26,0.5,0.0,0.0,89.0,59.5,89.0,1,0,0.0,2,1.25,4.0,2.0,2.0,0.5,-0.24,0.0,4.0,0.0,1.0,13.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2605042016806722,0.5042016806722689,2.26890756302521,1.2605042016806722,1.0084033613445378,3.2773109243697482,0.0,DF
Djibril Sow,Switzerland,Switzerland,MF,29,1997,Sevilla,4,2,253.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.71,0.36,0.0,0.0,63.0,42.2,79.0,0,2,48.0,2,1.75,7.0,2.0,5.0,1.78,2.04,0.0,5.0,4.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7114624505928854,0.3557312252964427,0.7114624505928854,0.3557312252964427,1.7786561264822134,1.067193675889328,0.0,MF
Eray Cömert,Switzerland,Switzerland,DF,28,1998,Valencia,1,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.2,0.0,0,1,31.0,5,0.0,0.0,2.0,-2.0,-5.81,-6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
Fabian Rieder,Switzerland,Switzerland,"MF,FW",24,2002,Augsburg,5,3,302.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,28.6,2.09,0.6,0.0,0.0,60.0,50.3,86.0,0,2,23.0,1,1.6,1.0,2.0,-1.0,-0.3,-1.81,0.0,3.0,6.0,0.0,13.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0860927152317883,0.5960264900662252,0.2980132450331126,0.8940397350993378,0.8940397350993378,3.8741721854304636,0.0,MF
Granit Xhaka,Switzerland,Switzerland,MF,33,1992,Sunderland,6,6,600.0,6.7,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.15,0.0,0.15,0.0,0.0,9.0,2.0,22.2,1.35,0.3,0.0,0.0,100.0,100.0,100.0,6,0,0.0,0,1.83,10.0,6.0,4.0,0.6,0.0,0.0,4.0,12.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,1.3499999999999999,0.30000000000000004,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.15000000000000002,MF
Gregor Kobel,Switzerland,Switzerland,GK,28,1997,Dortmund,6,6,600.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,6,0,0.0,0,1.83,10.0,6.0,4.0,0.6,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,600.0,6.0,0.9,26.0,20.0,76.9,3.0,2.0,1.0,2.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
Johan Manzambi,Switzerland,Switzerland,"MF,FW",20,2005,Freiburg,4,2,199.0,2.2,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,1.36,0.9,2.26,1.36,2.26,6.0,3.0,50.0,2.71,1.36,0.5,1.0,50.0,33.2,77.0,0,2,23.0,0,2.5,8.0,3.0,5.0,2.26,2.49,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3567839195979898,0.9045226130653267,2.7135678391959797,1.3567839195979898,0.0,0.0,1.3567839195979898,1.3567839195979898,2.2613065326633164,MF
Luca Jaquez,Switzerland,Switzerland,DF,23,2003,Stuttgart,2,1,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,13.0,73.0,0,1,5.0,2,3.0,4.0,1.0,3.0,3.46,3.29,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1538461538461537,0.0,3.4615384615384617,2.3076923076923075,0.0,DF
Manuel Akanji,Switzerland,Switzerland,DF,30,1995,Inter,6,6,600.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.15,0.15,0.0,0.0,100.0,100.0,100.0,6,0,0.0,0,1.83,10.0,6.0,4.0,0.6,0.0,0.0,4.0,4.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.9,1.3499999999999999,0.6000000000000001,0.0,0.0,DF
Marvin Keller,Switzerland,Switzerland,GK,23,2002,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
Michel Aebischer,Switzerland,Switzerland,"MF,FW",29,1997,Pisa,4,2,156.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,1.15,0.58,0.0,0.0,39.0,26.0,68.0,0,2,11.0,1,2.5,1.0,1.0,0.0,0.0,-0.81,0.0,3.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1538461538461537,0.5769230769230769,0.0,0.5769230769230769,1.7307692307692308,3.4615384615384617,0.0,MF
Miro Muheim,Switzerland,Switzerland,"DF,MF",28,1998,Hamburger SV,3,0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.5,0.0,0,3,29.0,1,0.67,0.0,3.0,-3.0,-3.1,-4.33,0.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0689655172413794,1.0344827586206897,1.0344827586206897,2.0689655172413794,0.0,DF
Nico Elvedi,Switzerland,Switzerland,DF,29,1996,Gladbach,6,6,600.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.45,0.0,0.0,0.0,100.0,100.0,100.0,6,0,0.0,0,1.83,10.0,6.0,4.0,0.6,0.0,0.0,5.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.9,0.30000000000000004,0.75,0.0,0.0,DF
Noah Okafor,Switzerland,Switzerland,"FW,MF",26,2000,Leeds United,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5,0.0,0.0,0.0,20.0,3.3,0.0,0,1,20.0,5,3.0,0.0,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0,MF
Remo Freuler,Switzerland,Switzerland,MF,34,1992,Bologna,6,6,592.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.3,0.15,0.0,0.0,99.0,98.7,99.0,4,0,0.0,0,1.83,10.0,4.0,6.0,0.91,23.41,0.0,8.0,3.0,1.0,5.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30405405405405406,0.15202702702702703,1.2162162162162162,0.7601351351351352,1.2162162162162162,0.7601351351351352,0.0,MF
Ricardo Rodríguez,Switzerland,Switzerland,DF,33,1992,Real Betis,6,6,517.0,5.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,1.0,0.0,0.0,0.17,0.0,0.0,0.0,86.0,86.2,86.0,3,0,0.0,0,1.83,10.0,3.0,7.0,1.22,4.47,0.0,11.0,2.0,0.0,19.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17408123791102514,0.17408123791102514,0.0,0.6963249516441006,1.2185686653771761,1.9148936170212765,3.307543520309478,0.17408123791102514,DF
Ruben Vargas,Switzerland,Switzerland,MF,27,1998,Sevilla,6,3,284.0,3.2,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.63,0.32,0.95,0.63,0.95,6.0,4.0,66.7,1.9,1.27,0.33,0.5,47.0,47.3,76.0,0,3,19.0,0,1.83,9.0,3.0,6.0,1.9,2.47,0.0,6.0,6.0,2.0,23.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6338028169014085,0.31690140845070425,1.9014084507042253,1.267605633802817,0.6338028169014085,0.6338028169014085,1.9014084507042253,7.288732394366198,0.9507042253521127,MF
Silvan Widmer,Switzerland,Switzerland,DF,33,1993,Mainz 05,5,1,175.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,29.2,85.0,0,4,23.0,1,2.0,2.0,3.0,-1.0,-0.51,-1.57,0.0,2.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142857142857142,2.057142857142857,1.0285714285714285,2.057142857142857,0.0,DF
Yvon Mvogo,Switzerland,Switzerland,GK,32,1994,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
